Staff_ID,Last_Name,First_Name,Current_Team,Role,Primary_Group,Salary,Player_Development,Young_Player_Development,Motivation,Discipline,Play_Calling,Strength_Training,Conditioning,Offensive_Style,Offensive_Plays,Defensive_Front,Scouting_Ability,Interviewing,Age,Retired,Years_on_Contract,Suitable_Head_Coach,Suitable_Offensive_Coordinator,Suitable_Defensive_Coordinator,Suitable_Assistant_Coach,Suitable_Strength_Coordinator
643,Johnson,Collin,99,None,Wide Receivers,0,49,0,55,18,62,0,0,6,60,0,56,19,73,1,0,33,36,0,18,0
644,Parker,Kelly,2,Defensive Coordinator,Linebackers,1786,93,78,28,0,87,0,0,0,0,1,84,69,66,0,2,46,0,80,71,0
645,Edmunds,Tremaine,99,None,Linebackers,0,27,39,0,56,2,0,0,0,0,3,19,26,72,1,0,22,0,22,31,0
646,Ramsey,Brody,99,None,Offensive Linemen,0,26,17,41,67,71,0,0,5,61,0,44,37,73,1,0,36,36,0,27,0
647,Nelson,DeAndre,99,None,Wide Receivers,0,38,20,11,61,61,0,0,3,69,0,73,83,84,1,0,35,48,0,37,0
648,Madison,Miles,99,None,Strength,0,0,0,0,0,0,43,0,0,0,0,0,0,83,1,0,0,0,0,0,23
649,Garnes,Kris,99,None,Offensive Linemen,0,0,61,52,67,18,0,0,3,61,0,2,5,82,1,0,35,20,0,33,0
650,Adams,Jamal,99,None,Secondary,0,50,20,31,34,46,0,0,0,0,3,29,42,75,1,0,35,0,35,30,0
651,Ellis,Johnathan,99,None,Secondary,0,5,52,10,66,43,0,0,0,0,4,58,53,73,1,0,28,0,38,38,0
652,Woodson,Lester,99,None,Quarterbacks,0,42,36,6,80,67,0,0,2,65,0,45,0,81,1,0,28,42,0,33,0
653,Zeyen,Larry,99,None,Quarterbacks,0,38,15,40,0,56,0,0,1,60,0,0,14,72,1,0,23,24,0,18,0
654,Whitfield,Freddie,99,None,Wide Receivers,0,4,15,94,26,36,0,0,5,63,0,31,74,62,1,0,44,19,0,20,0
655,McKenzie,Adam,99,None,Wide Receivers,0,0,4,68,47,4,0,0,5,66,0,61,38,62,1,0,38,16,0,17,0
656,Lewis,Terrell,99,None,Secondary,0,67,36,81,29,54,0,0,0,0,2,88,39,72,1,0,54,0,55,44,0
657,Ward,Dave,99,None,Wide Receivers,0,47,24,75,79,56,0,0,4,58,0,28,67,62,0,0,57,38,0,36,0
658,Ekeler,Austin,99,None,Running Backs,0,69,34,36,27,11,0,0,1,69,0,47,59,75,1,0,42,38,0,44,0
659,Pellegrino,Alec,99,None,Strength,0,0,0,0,0,0,67,47,0,0,0,0,0,87,1,0,0,0,0,0,54
660,Camp,Cedric,99,None,Secondary,0,34,44,47,33,0,0,0,0,0,1,0,21,70,1,0,33,0,21,33,0
661,Bailey,Clifton,99,None,Defensive Linemen,0,67,73,0,29,0,0,0,0,0,1,73,21,85,1,0,31,0,51,58,0
662,Fortmann,Dillon,99,None,Secondary,0,61,65,68,76,14,0,0,0,0,1,70,77,72,1,0,66,0,52,64,0
663,Bertram,Kevin,22,Offensive Coordinator,Tight Ends,779,85,65,16,11,64,0,0,4,68,0,44,25,64,0,4,36,61,0,57,0
664,Almonte,Leroy,99,None,Strength,0,0,0,0,0,0,15,62,0,0,0,0,0,69,1,0,0,0,0,0,40
665,Bryant,Keith,99,None,Strength,0,0,0,0,0,0,15,72,0,0,0,0,0,80,1,0,0,0,0,0,44
666,Floyd,Antoine,1,Assistant Coach,Offensive Linemen,662,18,34,41,87,58,0,0,2,68,0,31,91,64,0,1,43,34,0,33,0
667,Willis,Larry,99,None,Defensive Linemen,0,53,17,2,63,16,0,0,0,0,3,38,25,80,1,0,27,0,30,30,0
668,Nixon,Tyler,14,Head Coach,Secondary,1639,68,65,65,53,29,0,0,0,0,3,49,8,66,0,4,50,0,47,48,0
669,Roethlisberger,Rusty,99,None,Strength,0,0,0,0,0,0,19,0,0,0,0,0,0,76,1,0,0,0,0,0,12
670,Whitten,J.R.,99,None,Strength,0,0,0,0,0,0,85,0,0,0,0,0,0,60,0,0,0,0,0,0,38
671,Talley,Marshall,99,None,Defensive Linemen,0,76,9,26,55,25,0,0,0,0,4,38,50,68,1,0,40,0,36,33,0
672,Helton,Alvin,99,None,Tight Ends,0,10,41,73,28,0,0,0,1,65,0,58,40,71,1,0,41,27,0,33,0
673,Finch,Frederick,99,None,Tight Ends,0,47,58,66,52,39,0,0,2,65,0,2,64,77,1,0,51,35,0,45,0
674,Brautlacht,Donovan,99,None,Secondary,0,66,53,47,41,0,0,0,0,0,3,61,50,77,1,0,50,0,45,55,0
675,Thornhill,Juan,99,None,Secondary,0,30,55,50,55,20,0,0,0,0,3,28,34,75,1,0,44,0,31,41,0
676,Mitchell,Terrance,99,None,Secondary,0,29,12,22,46,20,0,0,0,0,1,71,24,78,1,0,25,0,30,24,0
677,Wilkinson,Elijah,99,None,Offensive Linemen,0,31,0,11,32,0,0,0,3,62,0,14,0,75,1,0,15,11,0,10,0
678,Vermeil,Nickolas,99,None,Strength,0,0,0,0,0,0,56,61,0,0,0,0,0,68,1,0,0,0,0,0,58
679,Boling,Leslie,99,None,Strength,0,0,0,0,0,0,20,29,0,0,0,0,0,76,1,0,0,0,0,0,24
680,Stewart,Javier,99,None,Secondary,0,51,25,27,4,16,0,0,0,0,3,27,50,75,1,0,28,0,27,31,0
681,Klech,Lucas,99,None,Offensive Linemen,0,21,52,54,61,61,0,0,6,68,0,79,77,83,1,0,50,51,0,47,0
682,Collins,Howard,99,None,Quarterbacks,0,8,47,72,11,31,0,0,2,59,0,27,17,68,1,0,34,23,0,28,0
683,Maloney,Bernie,99,None,Strength,0,0,0,0,0,0,38,33,0,0,0,0,0,74,1,0,0,0,0,0,35
684,Foster,Alec,99,None,Linebackers,0,59,55,68,21,55,0,0,0,0,1,0,55,73,1,0,50,0,40,45,0
685,Minshew,Gardner,99,None,Quarterbacks,0,12,0,0,0,31,0,0,2,68,0,0,33,74,1,0,7,11,0,9,0
686,Bowzer,Ike,27,Offensive Coordinator,Offensive Linemen,524,52,62,88,53,77,0,0,2,62,0,58,23,66,0,3,56,55,0,48,0
687,Hutchins,Marlon,19,Assistant Coach,Quarterbacks,1441,51,53,73,31,41,0,0,2,66,0,51,73,62,0,2,54,47,0,50,0
688,Snyder,Antoine,27,Defensive Coordinator,Defensive Linemen,524,51,66,43,47,48,0,0,0,0,3,35,62,67,0,1,48,0,48,55,0
689,Bush,Mike,99,None,Strength,0,0,0,0,0,0,0,35,0,0,0,0,0,79,1,0,0,0,0,0,19
690,Richmond,Gilbert,99,None,Wide Receivers,0,0,0,67,30,21,0,0,1,59,0,28,30,72,1,0,30,11,0,7,0
691,Reese,Joshua,99,None,Strength,0,0,0,0,0,0,19,45,0,0,0,0,0,77,1,0,0,0,0,0,32
692,Hutton,Donovan,99,None,Strength,0,0,0,0,0,0,69,52,0,0,0,0,0,74,1,0,0,0,0,0,57
693,Cleghorn,Nathan,99,None,Secondary,0,34,80,43,14,59,0,0,0,0,4,54,25,65,1,0,36,0,52,53,0
694,Gray,Mitchell,99,None,Strength,0,0,0,0,0,0,1,13,0,0,0,0,0,77,1,0,0,0,0,0,10
695,Accimus,Luis,99,None,Defensive Linemen,0,0,26,25,10,0,0,0,0,0,4,0,24,74,1,0,15,0,8,16,0
696,Walker,Tracy,99,None,Offensive Linemen,0,43,42,43,58,29,0,0,6,64,0,46,54,75,1,0,43,38,0,42,0
697,Whiting,Grant,99,None,Offensive Linemen,0,52,93,57,31,52,0,0,3,66,0,41,1,74,1,0,47,56,0,60,0
698,Richard,Lukas,99,None,Offensive Linemen,0,18,27,16,29,61,0,0,6,59,0,12,66,66,1,0,21,28,0,22,0
699,McElroy,Brody,99,None,Defensive Linemen,0,58,15,7,21,53,0,0,0,0,2,39,23,60,0,0,22,0,37,26,0
700,Scukanec,Craig,99,None,Secondary,0,66,80,65,92,68,0,0,0,0,1,68,31,67,1,0,61,0,64,61,0
701,Hicks,Mike,99,None,Defensive Linemen,0,41,12,32,67,33,0,0,0,0,3,0,32,80,1,0,34,0,22,23,0
702,Rafter,Derrick,99,None,Strength,0,0,0,0,0,0,0,18,0,0,0,0,0,63,0,0,0,0,0,0,10
703,Lyons,Keegan,99,None,Strength,0,0,0,0,0,0,64,49,0,0,0,0,0,79,1,0,0,0,0,0,58
704,Horton,Rod,99,None,Tight Ends,0,41,0,87,81,61,0,0,1,62,0,38,1,60,0,0,53,32,0,20,0
705,Henry,Jerald,18,Offensive Coordinator,Quarterbacks,758,91,35,24,22,51,0,0,6,60,0,76,25,66,0,1,38,56,0,45,0
706,Hinds,Perry,18,Defensive Coordinator,Secondary,758,84,60,0,50,21,0,0,0,0,2,84,33,67,0,1,37,0,58,59,0
707,Lidberg,Rex,99,None,Strength,0,0,0,0,0,0,42,22,0,0,0,0,0,68,1,0,0,0,0,0,30
708,Genovese,Daquan,7,Assistant Coach,Linebackers,948,55,56,76,65,12,0,0,0,0,1,93,3,58,0,4,55,0,49,50,0
709,Germany,Wayne,28,Strength Coordinator,Strength,580,0,0,0,0,0,59,70,0,0,0,0,0,60,0,2,0,0,0,0,62
710,Edgerton,Kendall,99,None,Running Backs,0,36,32,58,32,9,0,0,6,69,0,39,37,64,1,0,40,27,0,32,0
711,Price,Andrew,17,Assistant Coach,Secondary,959,60,74,62,25,0,0,0,0,0,2,61,72,63,0,2,55,0,48,62,0
712,Cothern,Hector,99,None,Linebackers,0,47,33,77,15,32,0,0,0,0,2,30,61,67,1,0,50,0,35,39,0
713,Godfrey,Gabriel,99,None,Running Backs,0,44,10,0,34,21,0,0,3,64,0,0,57,69,1,0,20,18,0,21,0
714,Oliver,Ed,99,None,Defensive Linemen,0,30,18,46,16,45,0,0,0,0,2,28,0,73,1,0,27,0,26,19,0
715,Hutton,Abel,99,None,Quarterbacks,0,15,45,26,69,19,0,0,1,59,0,29,25,71,1,0,29,25,0,29,0
716,Murray,Brenden,99,None,Quarterbacks,0,11,25,72,42,51,0,0,4,60,0,70,61,69,1,0,45,38,0,33,0
717,Graham,Juan,4,Offensive Coordinator,Quarterbacks,1198,97,99,34,46,62,0,0,1,67,0,84,70,61,0,4,58,81,0,84,0
718,Marincic,Jerald,99,None,Secondary,0,59,13,2,27,22,0,0,0,0,1,56,49,71,1,0,24,0,34,28,0
719,Walker,Mykal,99,None,Secondary,0,45,0,19,46,39,0,0,0,0,3,40,39,73,1,0,28,0,28,21,0
720,Wiese,Curtis,99,None,Offensive Linemen,0,86,78,0,46,0,0,0,6,67,0,69,21,70,1,0,37,56,0,65,0
721,Fulcher,Tucker,99,None,Strength,0,0,0,0,0,0,38,48,0,0,0,0,0,83,1,0,0,0,0,0,44
722,McDermott,Devan,99,None,Secondary,0,14,0,18,11,0,0,0,0,0,4,33,3,72,1,0,11,0,11,8,0
723,Brown,A.J.,99,None,Wide Receivers,0,55,29,62,69,48,0,0,2,61,0,2,54,73,1,0,51,31,0,34,0
724,Allen,Kyle,99,None,Quarterbacks,0,33,43,26,8,5,0,0,1,68,0,0,53,74,1,0,26,21,0,33,0
725,Arnold,Camden,13,Strength Coordinator,Strength,698,0,0,0,0,0,74,72,0,0,0,0,0,65,0,3,0,0,0,0,68
726,Tart,Teair,99,None,Defensive Linemen,0,12,42,48,66,19,0,0,0,0,1,37,61,73,1,0,41,0,29,36,0
727,Cole,Braxton,99,None,Wide Receivers,0,90,97,34,82,73,0,0,4,65,0,62,13,68,1,0,55,74,0,73,0
728,Birk,Toby,99,None,Tight Ends,0,53,0,9,73,49,0,0,2,63,0,0,26,66,1,0,29,25,0,20,0
729,Randall,Chance,99,None,Strength,0,0,0,0,0,0,24,73,0,0,0,0,0,61,0,0,0,0,0,0,49
730,Branch,Nate,99,None,Quarterbacks,0,3,43,66,61,60,0,0,4,63,0,47,58,62,1,0,44,37,0,34,0
731,de Marco,Isaiah,99,None,Running Backs,0,36,9,10,84,22,0,0,5,68,0,34,7,63,0,0,25,23,0,19,0
732,West,Caleb,99,None,Running Backs,0,45,31,56,31,0,0,0,2,64,0,0,81,65,1,0,45,22,0,34,0
733,Grabovez,Bert,99,None,Linebackers,0,72,49,64,67,82,0,0,0,0,3,30,30,76,1,0,55,0,53,46,0
734,Hunt,Kareem,99,None,Running Backs,0,20,17,67,62,52,0,0,6,59,0,21,60,75,1,0,44,26,0,24,0
735,Reed,D.J.,99,None,Secondary,0,33,56,38,24,30,0,0,0,0,3,66,75,74,1,0,39,0,45,49,0
736,Petersen,Kristopher,99,None,Strength,0,0,0,0,0,0,23,72,0,0,0,0,0,75,1,0,0,0,0,0,48
737,Winslett,Silas,99,None,Tight Ends,0,21,1,28,30,28,0,0,2,62,0,48,71,66,1,0,26,23,0,17,0
738,Hardy,Tyrell,2,Strength Coordinator,Strength,495,0,0,0,0,0,52,75,0,0,0,0,0,60,0,2,0,0,0,0,61
739,Barnes,Martin,99,None,Running Backs,0,1,37,27,45,38,0,0,2,68,0,31,10,69,1,0,21,23,0,21,0
740,Aiyuk,Brandon,99,None,Wide Receivers,0,41,39,24,43,53,0,0,6,65,0,22,54,72,1,0,32,35,0,36,0
741,Kirkpatrick,Eric,99,None,Tight Ends,0,18,39,12,77,0,0,0,1,69,0,15,31,79,1,0,26,17,0,27,0
742,Thomas,Lukas,16,Defensive Coordinator,Linebackers,595,79,48,49,41,30,0,0,0,0,3,77,71,58,0,3,54,0,55,56,0
743,Evans,Roy,99,None,Strength,0,0,0,0,0,0,4,36,0,0,0,0,0,62,1,0,0,0,0,0,19
744,Fulcher,Floyd,99,None,Wide Receivers,0,63,0,17,49,38,0,0,4,66,0,53,70,59,0,0,36,37,0,30,0
745,Jarvis,Jerry,23,Offensive Coordinator,Running Backs,673,54,75,36,47,29,0,0,2,59,0,91,9,63,0,2,41,56,0,56,0
746,Shea,Heath,23,Assistant Coach,Wide Receivers,842,70,41,51,83,21,0,0,3,68,0,65,54,60,0,2,55,46,0,49,0
747,Nichols,Bilal,99,None,Defensive Linemen,0,82,86,11,69,57,0,0,0,0,2,35,5,74,1,0,41,0,59,63,0
748,Diggs,Trevon,99,None,Secondary,0,0,5,55,0,3,0,0,0,0,1,0,32,73,1,0,23,0,4,10,0
749,Mirer,Lamar,28,Assistant Coach,Offensive Linemen,747,0,68,56,68,41,0,0,6,67,0,45,57,62,0,2,45,38,0,45,0
750,Roper,Caleb,99,None,Offensive Linemen,0,1,47,36,58,18,0,0,5,59,0,58,40,63,0,0,32,29,0,33,0
751,Newhart,Isaac,19,Head Coach,Tight Ends,1526,59,70,62,94,80,0,0,6,61,0,83,83,61,0,3,65,69,0,63,0
752,Rivera,Hunter,99,None,Strength,0,0,0,0,0,0,40,67,0,0,0,0,0,76,1,0,0,0,0,0,50
753,Andrews,Emmitt,99,None,Strength,0,0,0,0,0,0,38,5,0,0,0,0,0,64,1,0,0,0,0,0,20
754,Linquist,Lloyd,99,None,Strength,0,0,0,0,0,0,13,10,0,0,0,0,0,78,1,0,0,0,0,0,10
755,Watson,Corey,99,None,Secondary,0,26,27,23,0,37,0,0,0,0,1,15,17,67,1,0,16,0,22,19,0
756,Compton,Brian,14,Strength Coordinator,Strength,508,0,0,0,0,0,48,90,0,0,0,0,0,56,0,3,0,0,0,0,70
757,Cortez,Philip,99,None,Secondary,0,13,0,51,0,16,0,0,0,0,1,0,31,71,1,0,24,0,7,9,0
758,Stevenson,Troy,99,None,Linebackers,0,29,19,49,15,56,0,0,0,0,3,33,55,61,0,0,34,0,33,28,0
759,Thomas,Barry,99,None,Strength,0,0,0,0,0,0,0,3,0,0,0,0,0,75,1,0,0,0,0,0,6
760,Kooiker,Mel,99,None,Secondary,0,49,54,51,29,35,0,0,0,0,2,0,66,60,0,0,43,0,34,42,0
761,Fogle,Braxton,99,None,Defensive Linemen,0,90,68,51,55,29,0,0,0,0,1,85,11,60,0,0,56,0,63,63,0
762,Pritchett,Miguel,9,Strength Coordinator,Strength,288,0,0,0,0,0,59,60,0,0,0,0,0,57,0,2,0,0,0,0,58
763,Shields,Roger,99,None,Strength,0,0,0,0,0,0,36,21,0,0,0,0,0,77,1,0,0,0,0,0,28
764,Giovannelli,Harris,28,Head Coach,Quarterbacks,3406,77,66,69,79,54,0,0,5,69,0,78,81,59,0,3,70,66,0,68,0
765,Mendheim,Zachary,99,None,Strength,0,0,0,0,0,0,41,26,0,0,0,0,0,65,1,0,0,0,0,0,34
766,Monroe,Tre,99,None,Offensive Linemen,0,14,22,34,39,0,0,0,1,58,0,16,22,71,1,0,24,13,0,20,0
767,Papadopulos,Bruce,99,None,Running Backs,0,15,5,14,0,0,0,0,4,69,0,0,0,67,1,0,9,6,0,9,0
768,Sampson,David,99,None,Offensive Linemen,0,8,41,0,63,38,0,0,1,65,0,15,17,70,1,0,18,23,0,26,0
769,Ott,Lewis,99,None,Offensive Linemen,0,54,8,22,40,20,0,0,2,63,0,31,14,69,1,0,25,24,0,19,0
770,Jansen,Dillon,99,None,Running Backs,0,0,55,14,43,0,0,0,1,62,0,24,74,80,1,0,27,23,0,40,0
771,Kostinko,Ernest,99,None,Defensive Linemen,0,55,27,82,60,39,0,0,0,0,1,88,70,68,1,0,61,0,48,43,0
772,Fulcher,Taylor,6,Offensive Coordinator,Running Backs,928,78,96,19,52,62,0,0,2,68,0,71,44,59,0,2,46,71,0,73,0
773,Nichols,Chris,99,None,Strength,0,0,0,0,0,0,45,24,0,0,0,0,0,57,0,0,0,0,0,0,31
774,DiFazio,Howard,99,None,Linebackers,0,57,30,38,60,9,0,0,0,0,4,29,0,62,0,0,38,0,29,33,0
775,McNeil,Kaden,99,None,Tight Ends,0,64,13,50,9,0,0,0,6,61,0,13,51,61,0,0,39,22,0,30,0
776,Barton,Artie,12,Offensive Coordinator,Tight Ends,1410,81,76,24,66,51,0,0,5,64,0,68,57,64,0,1,49,64,0,63,0
777,England,Cameron,99,None,Defensive Linemen,0,26,80,5,0,65,0,0,0,0,4,78,56,67,1,0,25,0,59,56,0
778,Garcia,Taylor,99,None,Wide Receivers,0,31,10,25,54,34,0,0,6,64,0,24,52,60,0,0,32,25,0,23,0
779,Hurley,Wayne,99,None,Secondary,0,38,33,59,7,49,0,0,0,0,3,10,57,70,1,0,39,0,31,33,0
780,Perroni,Rob,16,Assistant Coach,Offensive Linemen,445,7,43,64,65,11,0,0,4,60,0,67,54,66,0,3,44,29,0,34,0
781,Beebe,Deron,99,None,Strength,0,0,0,0,0,0,10,8,0,0,0,0,0,74,1,0,0,0,0,0,12
782,Pietraszak,Brock,99,None,Strength,0,0,0,0,0,0,0,66,0,0,0,0,0,67,1,0,0,0,0,0,34
783,Knops,Brady,99,None,Strength,0,0,0,0,0,0,22,23,0,0,0,0,0,79,1,0,0,0,0,0,21
784,Kaplan,Darren,25,Assistant Coach,Linebackers,519,44,77,31,46,14,0,0,0,0,1,39,34,58,0,3,39,0,43,54,0
785,Andersen,Ernie,13,Offensive Coordinator,Running Backs,595,30,71,39,49,40,0,0,5,58,0,97,59,65,0,1,44,55,0,57,0
786,Fulton,Wyatt,99,None,Strength,0,0,0,0,0,0,24,5,0,0,0,0,0,66,0,0,0,0,0,0,14
787,Schreiber,Jameson,3,Offensive Coordinator,Wide Receivers,1020,29,81,33,44,47,0,0,3,62,0,87,60,61,0,3,41,59,0,59,0
788,Buckley,Les,16,Head Coach,Offensive Linemen,1574,45,45,86,57,45,0,0,5,68,0,69,51,62,0,4,60,48,0,46,0
789,Simmons,Isaiah,99,None,Linebackers,0,26,28,55,72,9,0,0,0,0,2,68,57,72,1,0,44,0,29,33,0
790,Borders,Jeremiah,99,None,Strength,0,0,0,0,0,0,20,60,0,0,0,0,0,77,1,0,0,0,0,0,41
791,Houston,Aidan,9,Offensive Coordinator,Tight Ends,758,59,44,49,64,45,0,0,3,61,0,85,19,65,0,3,47,52,0,46,0
792,McCree,Mo,10,Head Coach,Offensive Linemen,3647,56,80,96,93,65,0,0,6,63,0,92,58,54,0,2,74,69,0,68,0
793,Monroe,Alfredo,99,None,Running Backs,0,8,0,41,32,21,0,0,3,58,0,22,50,62,0,0,24,11,0,10,0
794,Cottrill,Elijah,99,None,Running Backs,0,16,11,48,5,34,0,0,4,64,0,27,79,58,0,0,32,21,0,22,0
795,Hutchins,Brayden,99,None,Linebackers,0,11,0,47,52,20,0,0,0,0,4,47,72,67,1,0,35,0,20,19,0
796,Desimone,Mark,99,None,Tight Ends,0,57,49,34,31,1,0,0,2,61,0,13,8,68,1,0,32,28,0,37,0
797,Flowers,Jumbo,99,None,Strength,0,0,0,0,0,0,72,46,0,0,0,0,0,70,1,0,0,0,0,0,58
798,Madison,Donovan,99,None,Secondary,0,56,66,18,33,47,0,0,0,0,4,65,44,74,1,0,36,0,55,54,0
799,Ostrow,Lee,8,Head Coach,Defensive Linemen,1124,86,70,68,43,26,0,0,0,0,4,90,36,62,0,2,60,0,61,64,0
800,Blake,Dominic,99,None,Quarterbacks,0,57,15,33,44,0,0,0,4,62,0,0,0,74,1,0,31,17,0,22,0
801,Chapman,Ben,99,None,Offensive Linemen,0,74,39,37,18,65,0,0,6,67,0,52,55,76,1,0,41,54,0,47,0
802,Alford,Rich,99,None,Strength,0,0,0,0,0,0,0,30,0,0,0,0,0,72,1,0,0,0,0,0,15
803,Havel,Jerald,99,None,Linebackers,0,67,38,55,18,57,0,0,0,0,1,26,76,67,1,0,48,0,44,43,0
804,Shea,Teddy,99,None,Running Backs,0,47,13,67,40,51,0,0,6,68,0,4,82,62,1,0,47,28,0,28,0
805,Summers,DeAndre,99,None,Tight Ends,0,36,17,21,84,41,0,0,3,62,0,13,28,77,1,0,32,25,0,23,0
806,Hyland,Luke,12,Head Coach,Secondary,3567,93,40,64,84,74,0,0,0,0,1,76,67,59,0,4,66,0,66,55,0
807,Flannery,Dominic,99,None,Secondary,0,51,0,90,66,20,0,0,0,0,4,21,63,55,0,0,57,0,22,24,0
808,Meek,Roman,7,Strength Coordinator,Strength,288,0,0,0,0,0,18,84,0,0,0,0,0,64,0,4,0,0,0,0,49
809,Bell,Sam,99,None,Wide Receivers,0,46,41,77,36,10,0,0,2,60,0,1,65,58,0,0,53,26,0,41,0
810,Harvey,Calvin,14,Assistant Coach,Offensive Linemen,1192,42,51,48,32,42,0,0,6,63,0,37,72,65,0,2,42,41,0,43,0
811,Wilkerson,Taylor,99,None,Wide Receivers,0,37,0,12,44,17,0,0,6,59,0,5,36,68,1,0,22,13,0,14,0
812,Jonas,Edwin,99,None,Strength,0,0,0,0,0,0,26,40,0,0,0,0,0,77,1,0,0,0,0,0,33
813,Shelton,Winston,99,None,Running Backs,0,25,30,29,59,53,0,0,3,67,0,36,52,69,1,0,34,33,0,31,0
814,Bradford,Devan,99,None,Linebackers,0,38,31,62,62,6,0,0,0,0,2,49,60,69,1,0,50,0,31,38,0
815,Esposito,Chad,16,Strength Coordinator,Strength,865,0,0,0,0,0,96,85,0,0,0,0,0,62,0,2,0,0,0,0,86
816,Wenthold,Tyrone,99,None,Strength,0,0,0,0,0,0,1,31,0,0,0,0,0,69,1,0,0,0,0,0,19
817,Gunter,Geoff,99,None,Tight Ends,0,0,34,47,20,48,0,0,3,67,0,0,65,70,1,0,29,22,0,24,0
818,Heffner,Bernie,99,None,Linebackers,0,0,23,21,8,24,0,0,0,0,3,34,39,71,1,0,16,0,19,19,0
819,Zuleger,Chandler,99,None,Offensive Linemen,0,0,30,15,20,40,0,0,5,59,0,0,40,71,1,0,16,18,0,19,0
820,Coles,Neil,13,Defensive Coordinator,Defensive Linemen,801,38,34,20,46,66,0,0,0,0,3,90,58,62,0,3,33,0,52,41,0
821,Austin,Randall,99,None,Wide Receivers,0,11,28,30,55,51,0,0,5,60,0,22,50,63,0,0,29,26,0,24,0
822,Tate,Nicky,2,Offensive Coordinator,Offensive Linemen,1822,88,95,27,40,84,0,0,1,64,0,62,43,59,0,3,50,77,0,74,0
823,Borders,Edwin,99,None,Strength,0,0,0,0,0,0,47,0,0,0,0,0,0,59,0,0,0,0,0,0,24
824,Garcia,Junior,99,None,Running Backs,0,39,0,64,58,22,0,0,3,66,0,76,19,62,0,0,43,29,0,22,0
825,Conyers,Lewis,13,Head Coach,Defensive Linemen,3101,80,11,82,50,43,0,0,0,0,2,56,44,64,0,2,59,0,43,35,0
826,Reeves,Desmond,99,None,Offensive Linemen,0,71,19,33,26,88,0,0,6,66,0,3,56,52,0,0,37,41,0,30,0
827,McElroy,Harvey,99,None,Strength,0,0,0,0,0,0,58,15,0,0,0,0,0,52,0,0,0,0,0,0,32
828,Schmadl,Brody,99,None,Strength,0,0,0,0,0,0,16,75,0,0,0,0,0,54,0,0,0,0,0,0,44
829,Handel,Danny,99,None,Strength,0,0,0,0,0,0,37,51,0,0,0,0,0,65,1,0,0,0,0,0,44
830,Brady,Nathaniel,99,None,Wide Receivers,0,0,2,36,8,28,0,0,6,59,0,31,8,61,0,0,16,14,0,8,0
831,Quinn,Dusty,21,Offensive Coordinator,Offensive Linemen,673,52,68,5,64,58,0,0,3,58,0,65,0,64,0,1,31,56,0,51,0
832,Jacobs,Riley,99,None,Linebackers,0,59,99,44,57,59,0,0,0,0,3,20,82,70,1,0,55,0,59,72,0
833,Moore,Craig,99,None,Running Backs,0,17,21,8,21,20,0,0,3,60,0,0,22,75,1,0,15,15,0,19,0
834,Incontro,Butch,5,Strength Coordinator,Strength,242,0,0,0,0,0,78,40,0,0,0,0,0,59,0,4,0,0,0,0,56
835,Lynch,Ralph,3,Head Coach,Defensive Linemen,2924,62,78,87,43,54,0,0,0,0,4,69,13,57,0,4,58,0,59,57,0
836,Chu,Freddie,99,None,Strength,0,0,0,0,0,0,53,27,0,0,0,0,0,60,0,0,0,0,0,0,37
837,Ricks,Lester,99,None,Strength,0,0,0,0,0,0,62,46,0,0,0,0,0,52,0,0,0,0,0,0,51
838,Steinhorst,Colton,99,None,Defensive Linemen,0,63,2,13,53,14,0,0,0,0,2,14,1,70,1,0,25,0,21,18,0
839,Ford,Ramon,99,None,Secondary,0,61,43,48,32,11,0,0,0,0,4,59,18,56,0,0,42,0,39,42,0
840,Hernandez,Mitchell,99,None,Defensive Linemen,0,47,43,49,66,45,0,0,0,0,3,34,45,55,0,0,46,0,39,41,0
841,Durham,Weston,99,None,Offensive Linemen,0,0,26,52,0,0,0,0,2,61,0,54,0,67,1,0,23,18,0,20,0
842,Henry,Levon,26,Offensive Coordinator,Running Backs,1098,50,74,0,52,19,0,0,1,63,0,37,31,67,0,1,31,43,0,53,0
843,Manula,Darius,99,None,Strength,0,0,0,0,0,0,61,39,0,0,0,0,0,72,1,0,0,0,0,0,48
844,Mathis,Grady,99,None,Strength,0,0,0,0,0,0,86,14,0,0,0,0,0,54,0,0,0,0,0,0,47
845,Fly,Bryce,99,None,Offensive Linemen,0,0,15,9,35,13,0,0,1,64,0,54,74,74,1,0,21,20,0,23,0
846,Iannucci,Chance,99,None,Running Backs,0,59,42,36,53,18,0,0,3,62,0,42,62,53,0,0,43,39,0,45,0
847,Childress,Wayne,99,None,Offensive Linemen,0,27,64,65,81,0,0,0,2,67,0,99,35,64,1,0,54,45,0,51,0
848,Boerigter,Jeffery,99,None,Strength,0,0,0,0,0,0,19,31,0,0,0,0,0,67,1,0,0,0,0,0,24
849,Kasten,Donald,99,None,Linebackers,0,1,57,72,56,10,0,0,0,0,2,68,28,55,0,0,45,0,32,40,0
850,Martinez,Matthew,99,None,Running Backs,0,39,11,31,78,14,0,0,6,67,0,57,52,53,0,0,37,27,0,25,0
851,Tuitele,Norm,99,None,Wide Receivers,0,0,1,6,33,0,0,0,1,65,0,28,76,64,0,0,18,10,0,14,0
852,Cantrall,Kelvin,99,None,Wide Receivers,0,40,53,18,79,54,0,0,2,64,0,7,15,57,0,0,32,34,0,35,0
